,match_id,match_type,date,p1_id,p1_name,p1_club,p1_rank,p1_sets,p1_home,p1_points_gained,p2_id,p2_name,p2_club,p2_rank,p2_sets,p2_home,p2_points_gained,winner_id,p1_prevwins,p2_prevwins,p1_form,p2_form,p1_win,p2_win,points_diff,diff_win,diff_positive
16,259186,גביע 2020-2021,2021-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1724.8,3,1.0,3.0,685,יניב קרמזין,כרמל מרכזי טניס שולחן חיפה,1286.3,0,0.0,-2.0,745,5,0,6.0,3.0,1,0,438.5,1,1
17,259212,גביע 2020-2021,2021-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1724.8,3,0.0,3.0,2620,אורי אלמור,מכבי זאב זכרון יעקב,1268.0,0,1.0,-2.0,745,0,0,6.0,89.4,1,0,456.79999999999995,1,1
18,257986,גביע 2020-2021,2021-05-27,745,יונתן שוסטרמן,מ. בני הרצליה,1721.8,3,1.0,3.0,862,עידן אוגורצב,מכבי תל אביב,1314.8,0,0.0,-2.0,745,6,2,0.0,-8.0,1,0,407.0,1,1
19,256752,גביע 2020-2021,2021-05-06,745,יונתן שוסטרמן,מ. בני הרצליה,1721.8,3,0.0,0.0,140,יובל בץ,טנש ירושלים,847.0,0,1.0,-0.0,745,1,0,0.0,2.2,1,0,874.8,1,1
20,249495,ליגת על גברים 2020-2021,2021-03-16,745,יונתן שוסטרמן,מ. בני הרצליה,1700.8,3,0.0,4.5,891,אוהד פניאל,הפועל עירוני נוף הגליל,1309.6,2,1.0,-3.0,745,4,2,16.5,6.75,1,0,391.20000000000005,1,1
21,249500,ליגת על גברים 2020-2021,2021-03-16,745,יונתן שוסטרמן,מ. בני הרצליה,1700.8,3,0.0,6.0,676,עמית גורן,הפועל עירוני נוף הגליל,1468.7,0,1.0,-4.0,745,7,1,15.0,-1.5,1,0,232.0999999999999,1,1
22,249204,ליגת על גברים 2020-2021,2021-03-09,745,יונתן שוסטרמן,מ. בני הרצליה,1700.8,3,0.0,1.5,884,שחר גינסברג,מכבי רחובות,1025.8,0,1.0,-1.0,745,5,0,12.0,23.5,1,0,675.0,1,1
23,249208,ליגת על גברים 2020-2021,2021-03-09,745,יונתן שוסטרמן,מ. בני הרצליה,1700.8,3,0.0,9.0,882,יניב שרון,מכבי רחובות,1587.6,1,1.0,-6.0,745,5,7,4.5,12.0,1,0,113.20000000000005,1,1
24,248919,ליגת על גברים 2020-2021,2021-02-23,745,יונתן שוסטרמן,מ. בני הרצליה,1691.8,3,1.0,1.5,653,יונתן קוחלי,כרמל מרכזי טניס שולחן חיפה,1131.7,0,0.0,-1.0,745,6,0,7.5,-2.5,1,0,560.0999999999999,1,1
25,248922,ליגת על גברים 2020-2021,2021-02-23,745,יונתן שוסטרמן,מ. בני הרצליה,1691.8,3,1.0,1.5,2625,איתי שושן,כרמל מרכזי טניס שולחן חיפה,1158.8,1,0.0,-1.0,745,2,0,7.5,12.0,1,0,533.0,1,1
26,248691,ליגת על גברים 2020-2021,2021-02-09,745,יונתן שוסטרמן,מ. בני הרצליה,1691.8,3,1.0,1.5,617,בן יצחק,מכבי תל אביב,1160.3,0,0.0,-1.0,745,0,0,4.5,0.0,1,0,531.5,1,1
27,248695,ליגת על גברים 2020-2021,2021-02-09,745,יונתן שוסטרמן,מ. בני הרצליה,1691.8,3,1.0,4.5,862,עידן אוגורצב,מכבי תל אביב,1313.8,0,0.0,-3.0,745,5,2,1.5,-15.0,1,0,378.0,1,1
28,248623,ליגת על גברים 2020-2021,2021-01-05,745,יונתן שוסטרמן,מ. בני הרצליה,1688.8,3,1.0,3.0,685,יניב קרמזין,כרמל מרכזי טניס שולחן חיפה,1204.8,0,0.0,-2.0,745,4,0,6.0,-15.0,1,0,484.0,1,1
29,248537,ליגת על גברים 2020-2021,2020-12-29,745,יונתן שוסטרמן,מ. בני הרצליה,1682.8,3,0.0,0.0,921,ארז זכריה,מ. בני הרצליה,924.2,0,1.0,-0.0,745,1,0,6.0,-4.0,1,0,758.5999999999999,1,1
30,248546,ליגת על גברים 2020-2021,2020-12-29,745,יונתן שוסטרמן,מ. בני הרצליה,1682.8,3,1.0,0.0,833,דניאל פטר,מ. בני הרצליה,798.4,0,0.0,-0.0,745,0,0,6.0,-6.0,1,0,884.4,1,1
31,248346,ליגת על גברים 2020-2021,2020-12-22,745,יונתן שוסטרמן,מ. בני הרצליה,1682.8,3,1.0,4.5,862,עידן אוגורצב,מכבי תל אביב,1292.8,0,0.0,-3.0,745,4,2,1.5,0.0,1,0,390.0,1,1
32,248349,ליגת על גברים 2020-2021,2020-12-22,745,יונתן שוסטרמן,מ. בני הרצליה,1682.8,3,1.0,1.5,1992,שחר כרמון,מכבי תל אביב,1021.6,0,0.0,-1.0,745,1,0,4.5,-3.0,1,0,661.1999999999999,1,1
33,243675,ליגת על גברים 2019-2020,2020-07-14,745,יונתן שוסטרמן,מ. בני הרצליה,1658.8,3,1.0,15.0,853,מיכאל טאובר,עירוני גבעתיים,1670.3,2,0.0,-10.0,745,3,11,22.5,15.75,1,0,-11.5,1,0
34,243678,ליגת על גברים 2019-2020,2020-07-14,745,יונתן שוסטרמן,מ. בני הרצליה,1658.8,3,1.0,9.0,894,עמרי בן ארי,עירוני גבעתיים,1513.8,0,0.0,-6.0,745,4,9,28.5,22.0,1,0,145.0,1,1
35,243426,ליגת על גברים 2019-2020,2020-07-07,745,יונתן שוסטרמן,מ. בני הרצליה,1658.8,2,0.0,-7.5,853,מיכאל טאובר,עירוני גבעתיים,1670.3,3,1.0,11.25,853,3,10,36.0,24.0,0,1,-11.5,-1,0
36,243429,ליגת על גברים 2019-2020,2020-07-07,745,יונתן שוסטרמן,מ. בני הרצליה,1658.8,3,0.0,7.5,341,מתן סימון,עירוני גבעתיים,1502.9,0,1.0,-5.0,745,6,5,21.0,-4.5,1,0,155.89999999999986,1,1
37,242730,ליגת על גברים 2019-2020,2020-06-30,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,0.0,9.0,881,רון דוידוביץ,הפועל עירוני נוף הגליל,1504.5,1,1.0,-6.0,745,7,3,27.0,-0.5,1,0,116.79999999999995,1,1
38,242733,ליגת על גברים 2019-2020,2020-06-30,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,0.0,4.5,891,אוהד פניאל,הפועל עירוני נוף הגליל,1261.6,0,1.0,-3.0,745,3,2,31.5,-4.5,1,0,359.70000000000005,1,1
39,241717,ליגת על גברים 2019-2020,2020-06-23,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,1.0,10.5,524,אביב בן ארי,הפועל עירוני נוף הגליל,1540.2,0,0.0,-7.0,745,6,5,13.5,19.5,1,0,81.09999999999991,1,1
40,241722,ליגת על גברים 2019-2020,2020-06-23,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,1.0,4.5,891,אוהד פניאל,הפועל עירוני נוף הגליל,1261.6,1,0.0,-3.0,745,2,2,19.5,-9.0,1,0,359.70000000000005,1,1
41,240842,ליגת על גברים 2019-2020,2020-06-16,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,0.0,1.5,1112,יצחק אברמוביץ,הפועל לוד,1068.7,0,1.0,-1.0,745,2,0,7.5,0.0,1,0,552.5999999999999,1,1
42,240845,ליגת על גברים 2019-2020,2020-06-16,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,0.0,6.0,888,יורי פורמן,הפועל לוד,1354.9,2,1.0,-4.0,745,2,2,3.0,-17.5,1,0,266.39999999999986,1,1
43,239402,ליגת על גברים 2019-2020,2020-06-09,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,1.0,1.5,1475,שמעון קלברס,הפועל לוד,1076.6,0,0.0,-1.0,745,0,0,0.0,-6.0,1,0,544.7,1,1
44,235263,ליגת על גברים 2019-2020,2020-03-03,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,3,0.0,9.0,341,מתן סימון,עירוני גבעתיים,1499.9,2,1.0,-6.0,745,5,5,4.5,7.5,1,0,121.39999999999986,1,1
45,235266,ליגת על גברים 2019-2020,2020-03-03,745,יונתן שוסטרמן,מ. בני הרצליה,1621.3,1,0.0,-9.0,853,מיכאל טאובר,עירוני גבעתיים,1595.3,3,1.0,13.5,853,3,9,22.5,43.5,0,1,26.0,-1,1
46,231967,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,1,,-12.0,853,מיכאל טאובר,עירוני גבעתיים,1509.8,3,,18.0,853,3,8,28.5,37.5,0,1,108.5,-1,1
47,231963,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,,9.0,882,יניב שרון,מכבי רחובות,1485.6,0,,-6.0,745,4,7,7.5,38.25,1,0,132.70000000000005,1,1
48,231959,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,,6.0,741,גל פרפל,הישגי כרמיאל,1402.9,0,,-4.0,745,15,0,10.5,2.5,1,0,215.39999999999986,1,1
49,231939,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,,4.5,865,אור בשן,מ. בני הרצליה,1277.5,0,,-3.0,745,6,0,12.0,29.5,1,0,340.79999999999995,1,1
50,231937,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,,4.5,820,אושר אשכנזי,מכבי שהם,1232.4,0,,-3.0,745,4,0,12.0,-11.4,1,0,385.89999999999986,1,1
51,231935,רנקליסט 3 - עונה 2019-2020,2020-02-21,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,,1.5,1260,נבו ברימברג,מכבי רחובות,881.1,0,,-1.0,745,0,0,15.0,9.0,1,0,737.1999999999999,1,1
52,228685,ליגת על גברים 2019-2020,2020-02-07,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,0.0,3.0,2625,איתי שושן,כרמל מרכזי טניס שולחן חיפה,1126.7,0,1.0,-2.0,745,1,0,10.5,-9.6,1,0,491.5999999999999,1,1
53,228515,ליגת על גברים 2019-2020,2020-02-06,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,3,0.0,1.5,523,יבגני ספוזניקוב,הפועל לוד,910.8,0,1.0,-1.0,745,0,0,9.0,0.0,1,0,707.5,1,1
54,227712,גביע המדינה 2019-20,2020-02-04,745,יונתן שוסטרמן,מ. בני הרצליה,1618.3,1,1.0,-15.0,341,מתן סימון,עירוני גבעתיים,1462.4,3,0.0,22.5,341,5,4,25.5,0.0,0,1,155.89999999999986,-1,1
55,226124,ליגת על גברים 2019-2020,2020-01-28,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,1.0,12.0,524,אביב בן ארי,הפועל עירוני נוף הגליל,1508.7,0,0.0,-8.0,745,5,5,13.5,7.5,1,0,31.59999999999991,1,1
56,226128,ליגת על גברים 2019-2020,2020-01-28,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,1.0,12.0,881,רון דוידוביץ,הפועל עירוני נוף הגליל,1494.0,1,0.0,-8.0,745,6,3,13.5,-3.0,1,0,46.299999999999955,1,1
57,225044,ליגת על גברים 2019-2020,2020-01-21,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,0.0,1.5,626,נתן סגל,הישגי כרמיאל,1023.5,0,1.0,-1.0,745,0,0,43.5,4.5,1,0,516.8,1,1
58,222524,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,12.0,524,אביב בן ארי,הפועל עירוני נוף הגליל,1508.7,1,,-8.0,745,4,5,31.5,45.75,1,0,31.59999999999991,1,1
59,222520,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,6.0,676,עמית גורן,כרמל מרכזי טניס שולחן חיפה,1325.7,0,,-4.0,745,6,1,37.5,36.0,1,0,214.5999999999999,1,1
60,222516,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,10.5,882,יניב שרון,מכבי רחובות,1452.6,0,,-7.0,745,3,7,33.0,33.5,1,0,87.70000000000005,1,1
61,222496,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,9.0,741,גל פרפל,הישגי כרמיאל,1405.9,0,,-6.0,745,14,0,34.5,-14.5,1,0,134.39999999999986,1,1
62,222494,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,4.5,820,אושר אשכנזי,מכבי שהם,1208.4,0,,-3.0,745,3,0,39.0,43.0,1,0,331.89999999999986,1,1
63,222492,רנקליסט 2 - עונה 2019-2020,2020-01-10,745,יונתן שוסטרמן,מ. בני הרצליה,1540.3,3,,1.5,1867,יניב שפס,כרמל מרכזי טניס שולחן חיפה,974.0,0,,-1.0,745,0,0,42.0,-6.0,1,0,566.3,1,1
64,217087,ליגת על גברים 2019-2020,2019-12-17,745,יונתן שוסטרמן,מ. בני הרצליה,1538.8,3,0.0,1.5,845,יוני ירמיהו,הפועל לוד,925.5,0,1.0,-1.0,745,1,0,0.0,-3.6000000000000005,1,0,613.3,1,1
65,213055,ליגת על גברים 2019-2020,2019-11-25,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,1.0,3.0,2625,איתי שושן,כרמל מרכזי טניס שולחן חיפה,1036.2,0,0.0,-2.0,745,0,0,0.0,42.0,1,0,453.0999999999999,1,1
66,213059,ליגת על גברים 2019-2020,2019-11-25,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,1.0,6.0,676,עמית גורן,כרמל מרכזי טניס שולחן חיפה,1256.2,0,0.0,-4.0,745,5,1,-3.0,6.0,1,0,233.0999999999999,1,1
67,211969,ליגת על גברים 2019-2020,2019-11-20,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,1.0,13.5,894,עמרי בן ארי,עירוני גבעתיים,1471.3,1,0.0,-9.0,745,3,9,-19.5,6.5,1,0,18.0,1,1
68,211835,ליגת על גברים 2019-2020,2019-11-19,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,2,0.0,-7.5,524,אביב בן ארי,הפועל עירוני נוף הגליל,1475.2,3,1.0,11.25,524,4,4,-12.0,5.0,0,1,14.099999999999909,-1,1
69,211838,ליגת על גברים 2019-2020,2019-11-19,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,2,0.0,-12.0,881,רון דוידוביץ,הפועל עירוני נוף הגליל,1354.5,3,1.0,18.0,881,6,2,-7.5,-6.0,0,1,134.79999999999995,-1,1
70,212273,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,9.0,881,רון דוידוביץ,הפועל עירוני נוף הגליל,1354.5,0,,-6.0,745,5,2,37.5,73.5,1,0,134.79999999999995,1,1
71,212270,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,10.5,882,יניב שרון,מכבי רחובות,1418.1,1,,-7.0,745,2,7,36.0,11.5,1,0,71.20000000000005,1,1
72,212268,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,6.0,676,עמית גורן,כרמל מרכזי טניס שולחן חיפה,1256.2,0,,-4.0,745,4,1,40.5,52.8,1,0,233.0999999999999,1,1
73,212251,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,10.5,741,גל פרפל,הישגי כרמיאל,1408.9,2,,-7.0,745,13,0,36.0,30.25,1,0,80.39999999999986,1,1
74,212249,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,6.0,685,יניב קרמזין,כרמל מרכזי טניס שולחן חיפה,1262.1,0,,-4.0,745,3,0,40.5,-28.100000000000005,1,0,227.20000000000005,1,1
75,212247,רנקליסט 1 - עונה 2019-2020,2019-11-04,745,יונתן שוסטרמן,מ. בני הרצליה,1489.3,3,,4.5,753,ולדי פורמן,הפועל טנ''ש באר שבע,1140.3,2,,-3.0,745,2,1,42.0,-8.5,1,0,349.0,1,1
76,204873,ליגת על גברים 2019-2020,2019-10-18,745,יונתן שוסטרמן,מ. בני הרצליה,1471.3,3,1.0,10.5,741,גל פרפל,הישגי כרמיאל,1402.9,0,0.0,-7.0,745,12,0,0.0,3.0,1,0,68.39999999999986,1,1
77,197214,רנקליסט-5 2018-19,2019-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1958.4,2,,-12.0,882,יניב שרון,מכבי רחובות,1850.9,3,,18.0,882,2,6,15.0,13.5,0,1,107.5,-1,1
78,197210,רנקליסט-5 2018-19,2019-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1958.4,3,,3.0,820,אושר אשכנזי,מכבי שהם,1536.1,1,,-2.0,745,2,0,0.0,21.5,1,0,422.3000000000002,1,1
79,197197,רנקליסט-5 2018-19,2019-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1958.4,3,,9.0,741,גל פרפל,הישגי כרמיאל,1826.7,2,,-6.0,745,11,0,-6.0,39.0,1,0,131.70000000000005,1,1
80,197196,רנקליסט-5 2018-19,2019-06-03,745,יונתן שוסטרמן,מ. בני הרצליה,1958.4,3,,3.0,653,יונתן קוחלי,כרמל מרכזי טניס שולחן חיפה,1476.0,0,,-2.0,745,5,0,0.0,-25.000000000000004,1,0,482.4000000000001,1,1
81,191977,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,2,,-7.5,524,אביב בן ארי,עירוני גבעתיים,1939.6,3,,11.25,524,4,3,27.0,31.5,0,1,-0.6999999999998181,-1,0
82,191974,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,3,,12.0,651,טל ישראלי,הפועל חיפה,1911.4,2,,-8.0,745,1,0,7.5,20.5,1,0,27.5,1,1
83,191971,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,3,,4.5,685,יניב קרמזין,כרמל מרכזי טניס שולחן חיפה,1607.8,1,,-3.0,745,2,0,15.0,83.0,1,0,331.10000000000014,1,1
84,191961,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,3,,7.5,741,גל פרפל,הישגי כרמיאל,1783.7,0,,-5.0,745,10,0,12.0,32.5,1,0,155.20000000000005,1,1
85,191959,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,3,,3.0,653,יונתן קוחלי,כרמל מרכזי טניס שולחן חיפה,1531.0,0,,-2.0,745,4,0,16.5,-81.25,1,0,407.9000000000001,1,1
86,191957,רנקליסט-4 2018-19,2019-04-11,745,יונתן שוסטרמן,מ. בני הרצליה,1938.9,3,,0.0,1204,חביב בן דוד,בית''ר באר שבע,1099.8,0,,-0.0,745,0,0,19.5,24.0,1,0,839.1000000000001,1,1
87,184659,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-22,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,-8.0,853,מיכאל טאובר,הפועל עירוני נוף הגליל,1940.2,4,,16.0,853,3,7,106.5,31.0,0,1,-81.79999999999995,-1,0
88,184603,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,28.0,524,אביב בן ארי,עירוני גבעתיים,1957.1,0,,-14.0,745,3,3,62.0,-12.5,1,0,-98.69999999999982,1,0
89,184601,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,8.0,741,גל פרפל,הישגי כרמיאל,1635.7,1,,-4.0,745,8,0,82.0,114.25,1,0,222.70000000000005,1,1
90,184599,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,0.0,752,דן סולודר,הפועל לוד,1075.3,0,,-0.0,745,1,0,90.0,-4.0,1,0,783.1000000000001,1,1
91,184656,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,4,,16.0,882,יניב שרון,מכבי רחובות,1829.4,1,,-8.0,745,1,6,74.0,-7.5,1,0,29.0,1,1
92,184650,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-21,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,8.0,741,גל פרפל,הישגי כרמיאל,1635.7,0,,-4.0,745,8,0,82.0,114.25,1,0,222.70000000000005,1,1
93,184593,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-20,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,18.0,341,מתן סימון,עירוני גבעתיים,1848.0,2,,-9.0,745,4,4,12.0,-13.0,1,0,10.400000000000091,1,1
94,184585,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-20,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,6.0,753,ולדי פורמן,הפועל טנ''ש באר שבע,1553.3,2,,-3.0,745,1,1,24.0,-38.0,1,0,305.10000000000014,1,1
95,185834,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,0,,-7.5,894,עמרי בן ארי,עירוני גבעתיים,1849.4,3,,11.25,894,3,7,-20.5,50.25,0,1,9.0,-1,1
96,185830,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,12.0,881,רון דוידוביץ,הפועל עירוני נוף הגליל,1814.1,1,,-8.0,745,4,2,-40.0,52.0,1,0,44.30000000000018,1,1
97,185826,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,21.0,524,אביב בן ארי,עירוני גבעתיים,1957.1,1,,-14.0,745,2,3,-49.0,-1.5,1,0,-98.69999999999982,1,0
98,185818,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,0,,-7.5,894,עמרי בן ארי,עירוני גבעתיים,1849.4,3,,11.25,894,3,7,-20.5,50.25,0,1,9.0,-1,1
99,185816,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,4.5,865,אור בשן,אופק קריית אונו,1553.9,0,,-3.0,745,5,0,-32.5,11.0,1,0,304.5,1,1
100,185814,רנקליסט-3 2018-19,2019-03-10,745,יונתן שוסטרמן,מ. בני הרצליה,1858.4,3,,0.0,817,יובל נוטנקו,הישגי כרמיאל,974.7,0,,-0.0,745,4,0,-28.0,39.0,1,0,883.7,1,1
